観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの4月の1位の値(mm),昨日までの4月の1位の値の品質情報,昨日までの4月の1位の値の年,昨日までの4月の1位の値の月,昨日までの4月の1位の値の日,統計開始年
35071,山形県,差首鍋,,2017,04,11,15,00,4.5,8,4.5,4,15,00,8,,,334.5,8,2013,07,13,123,8,1982,04,18,1976
35086,山形県,浜中,,2017,04,11,15,00,4.5,8,4.5,4,15,00,8,,,367.0,8,2011,08,18,55,8,2007,04,24,2003
35116,山形県,金山,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,263.0,8,2011,06,24,106,8,1982,04,18,1976
35141,山形県,鶴岡,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,238.5,8,2011,08,19,70,8,1984,04,21,1976
35146,山形県,狩川,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,448.0,8,2008,08,17,99,8,1984,04,20,1976
35162,山形県,新庄,47520,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,197.0,8,2008,08,17,96,8,1982,04,18,1976
35171,山形県,瀬見,,2017,04,11,15,00,4.5,8,4.5,4,15,00,8,,,196.0,8,2011,06,24,119,8,1982,04,18,1976
35176,山形県,向町,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,181,8,1981,08,24,117,8,1982,04,18,1976
35201,山形県,櫛引,,2017,04,11,15,00,4.5,8,4.5,4,15,00,8,,,218.5,8,2011,06,26,89,8,1982,04,18,1977
35216,山形県,肘折,,2017,04,11,15,00,3.5,8,3.5,4,15,00,8,,,210,8,2006,10,09,110,8,1982,04,18,1976
35231,山形県,尾花沢,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,198,8,1997,06,29,83,8,1982,04,18,1976
35246,山形県,鼠ケ関,,2017,04,11,15,00,5.0,4,5.0,4,15,00,8,,,309,8,1987,08,29,83,8,1984,04,20,1976
35256,山形県,荒沢,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,337.5,8,2011,06,26,100,8,2007,04,24,1979
35332,山形県,村山,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,167.0,8,2011,09,22,50,8,2004,04,27,2002
35334,山形県,東根,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,122,8,2005,08,23,56,8,2004,04,27,2003
35361,山形県,大井沢,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,253.5,8,2013,07,20,116,8,1984,04,21,1978
35376,山形県,左沢,,2017,04,11,15,00,5.5,8,5.5,4,15,00,8,,,219,8,1976,08,08,83,8,1984,04,21,1976
35426,山形県,山形,47588,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,231.5,8,2011,09,22,86,8,1999,04,27,1976
35456,山形県,長井,,2017,04,11,15,00,5.5,8,5.5,4,15,00,8,,,235,8,1978,06,28,91,8,1982,04,18,1976
35466,山形県,上山中山,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,199.0,8,2014,07,10,55,8,2007,04,25,2006
35486,山形県,小国,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,418,4,1978,06,28,122,8,1982,04,18,1976
35511,山形県,高畠,,2017,04,11,15,00,5.5,8,5.5,4,15,00,8,,,202.5,8,2011,09,22,81,8,1982,04,18,1977
35537,山形県,中津川,,2017,04,11,15,00,15.5,8,15.5,4,15,00,8,,,235.0,8,2011,09,22,97,8,1982,04,18,1981
35541,山形県,高峰,,2017,04,11,15,00,6.0,8,6.0,4,15,00,8,,,293,8,1978,06,28,91,8,1982,04,18,1976
35552,山形県,米沢,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,216.0,8,2011,09,22,90,8,1982,04,18,1976
36056,福島県,茂庭,,2017,04,11,15,00,10.0,8,10.0,4,15,00,8,,,228.0,8,2011,09,22,109,8,1999,04,27,1992
36066,福島県,梁川,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,244,8,1998,08,30,166,8,1999,04,27,1976
36081,福島県,新地,,2017,04,11,15,00,10.5,8,10.5,4,15,00,8,,,273.0,8,2011,09,22,79.0,8,2014,04,06,2011
36106,福島県,桧原,,2017,04,11,15,00,20.5,8,20.5,4,15,00,8,,,251,8,1995,08,05,106,8,1982,04,17,1978
36126,福島県,福島,47595,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,289.0,8,2011,09,22,102,8,1982,04,17,1976
36151,福島県,相馬,,2017,04,11,15,00,12.0,8,12.0,4,15,00,8,,,325,8,2006,10,08,195.5,8,2008,04,20,1976
36176,福島県,喜多方,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,331,4,1978,06,28,95,8,1982,04,18,1976
36196,福島県,鷲倉,,2017,04,11,15,00,20.0,8,20.0,4,15,00,8,,,527,8,1994,08,23,303,8,1999,04,26,1977
36221,福島県,飯舘,,2017,04,11,15,00,13.0,8,13.0,4,15,00,8,,,396.0,4,2015,09,11,309,8,1999,04,27,1976
36231,福島県,原町,,2017,04,11,15,00,9.0,8,9.0,4,15,00,8,,,328,8,2006,10,08,226.0,8,2008,04,20,1976
36251,福島県,西会津,,2017,04,11,15,00,12.5,8,12.5,4,15,00,8,,,365,4,1978,06,28,71,8,1982,04,18,1976
36276,福島県,猪苗代,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,280,8,1978,06,28,104,8,1982,04,18,1976
36291,福島県,二本松,,2017,04,11,15,00,8.0,8,8.0,4,15,00,8,,,264,8,1998,08,30,92,8,1982,04,17,1976
36307,福島県,津島,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,387.5,8,2015,09,11,267,8,1999,04,26,1977
36342,福島県,金山,,2017,04,11,15,00,14.5,8,14.5,4,15,00,8,,,301.5,4,2011,07,29,65.5,8,2016,04,30,2007
36361,福島県,若松,47570,2017,04,11,15,00,12.5,8,12.5,4,15,00,8,,,243,8,1978,06,28,86,8,1982,04,18,1976
36391,福島県,船引,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,319,8,1998,08,30,84,8,1982,04,17,1976
36411,福島県,浪江,,2017,04,11,15,00,6.5,8,6.5,4,15,00,8,,,376,8,1998,08,30,315.5,8,2008,04,20,1976
36426,福島県,只見,,2017,04,11,15,00,10.5,8,10.5,4,15,00,8,,,700.0,4,2011,07,30,68,8,1982,04,11,1976
36461,福島県,湖南,,2017,04,11,15,00,12.5,8,12.5,4,15,00,8,,,351,8,1998,08,30,104,8,1999,04,26,1982
36476,福島県,郡山,,2017,04,11,15,00,10.0,8,10.0,4,15,00,8,,,250.5,4,2011,09,22,87,8,1982,04,17,1976
36501,福島県,川内,,2017,04,11,15,00,12.5,8,12.5,4,15,00,8,,,429.5,8,2015,09,11,262,8,1999,04,26,1976
36511,福島県,富岡,,2017,04,11,15,00,10.0,8,10.0,4,15,00,8,,,350,8,1994,08,23,247.5,8,2008,04,20,1976
36536,福島県,南郷,,2017,04,11,15,00,8.5,8,8.5,4,15,00,8,,,293.0,8,2011,07,30,50,8,1982,04,18,1976
36562,福島県,湯本,,2017,04,11,15,00,15.5,8,15.5,4,15,00,8,,,439,8,1998,08,30,126,8,1999,04,26,1988
36571,福島県,長沼,,2017,04,11,15,00,11.5,8,11.5,4,15,00,8,,,526,8,1998,08,29,94,8,1999,04,26,1978
36581,福島県,玉川,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,279.0,8,2011,09,22,88.5,8,2014,04,06,2003
36591,福島県,小野新町,,2017,04,11,15,00,13.5,8,13.5,4,15,00,8,,,294,8,1998,08,30,97,8,1999,04,26,1976
36597,福島県,川前,,2017,04,11,15,00,19.0,8,19.0,4,15,00,8,,,249.0,8,2015,09,11,62.5,8,2015,04,16,2014
36611,福島県,広野,,2017,04,11,15,00,13.5,8,13.5,4,15,00,8,,,371,8,2006,10,08,275.5,8,2008,04,20,1976
36641,福島県,田島,,2017,04,11,15,00,7.5,8,7.5,4,15,00,8,,,214.5,8,2011,07,30,77,8,1999,04,27,1976
36667,福島県,白河,47597,2017,04,11,15,00,15.0,8,15.0,4,15,00,8,,,486,8,1998,08,29,86.0,4,2015,04,16,1976
36676,福島県,石川,,2017,04,11,15,00,13.5,8,13.5,4,15,00,8,,,249,8,1998,08,30,87.0,8,2014,04,06,1976
36716,福島県,桧枝岐,,2017,04,11,15,00,14.0,8,14.0,4,15,00,8,,,367.0,8,2011,07,30,65,8,1999,04,27,1978
36726,福島県,舘岩,,2017,04,11,15,00,16.0,8,16.0,4,15,00,8,,,319.5,8,2015,09,10,63,8,2005,04,23,1978
36766,福島県,古殿,,2017,04,11,15,00,14.5,8,14.5,4,15,00,8,,,230.5,8,2013,09,18,101.0,8,2014,04,06,2011
36781,福島県,平,,2017,04,11,15,00,20.5,8,20.5,4,15,00,8,,,261,8,1999,07,14,199.5,4,2013,04,09,1976
36821,福島県,東白川,,2017,04,11,15,00,16.0,8,16.0,4,15,00,8,,,333,8,1998,08,30,112.5,8,2014,04,06,1976
36836,福島県,山田,,2017,04,11,15,00,21.5,8,21.5,4,15,00,8,,,220.0,8,2009,08,10,176.0,8,2014,04,06,2009
36846,福島県,小名浜,47598,2017,04,11,15,00,24.5,8,24.5,4,15,00,8,,,266,8,1986,08,07,207.5,8,2010,04,30,1976
40041,茨城県,花園,,2017,04,11,15,00,27.5,8,27.5,4,15,00,8,,,424,8,1986,08,07,288,8,1999,04,26,1976
40046,茨城県,北茨城,,2017,04,11,15,00,23.0,8,23.0,4,15,00,8,,,293,8,1986,08,07,193.5,8,2010,04,30,1976
40061,茨城県,大子,,2017,04,11,15,00,24.5,8,24.5,4,15,00,8,,,261,8,1986,08,07,137.5,8,2014,04,06,1976
40066,茨城県,徳田,,2017,04,11,15,00,22.5,8,22.5,4,15,00,8,,,277,8,1999,07,14,145.0,8,2014,04,06,1977
40076,茨城県,大能,,2017,04,11,15,00,30.0,8,30.0,4,15,00,8,,,405,8,1986,08,07,263,8,1999,04,26,1985
40081,茨城県,高萩,,2017,04,11,15,00,24.0,8,24.0,4,15,00,8,,,200.5,8,2014,10,08,135.0,8,2014,04,06,2011
40091,茨城県,常陸大宮,,2017,04,11,15,00,25.0,8,25.0,4,15,00,8,,,231,8,1986,08,07,149,8,1982,04,17,1978
40126,茨城県,中野,,2017,04,11,15,00,25.5,8,25.5,4,15,00,8,,,268,8,1986,08,07,121.0,8,2010,04,30,1977
40136,茨城県,日立,,2017,04,11,15,00,24.5,8,24.5,4,15,00,8,,,281,8,1986,08,07,164,8,1999,04,26,1976
40181,茨城県,門井,,2017,04,11,15,00,21.5,8,21.5,4,15,00,8,,,306.0,8,2008,08,31,103.5,8,2014,04,06,1982
40191,茨城県,笠間,,2017,04,11,15,00,28.0,8,28.0,4,15,00,8,,,280,8,1986,08,07,137.0,8,2014,04,06,1976
40201,茨城県,水戸,47629,2017,04,11,15,00,30.5,8,30.5,4,15,00,8,,,288,8,1986,08,07,122.5,8,2014,04,06,1976
40221,茨城県,古河,,2017,04,11,15,00,27.5,8,27.5,4,15,00,8,,,296.5,8,2015,09,11,112.0,8,2008,04,10,1976
40231,茨城県,下館,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,271.0,8,2008,08,31,98.0,8,2014,04,06,2001
40241,茨城県,柿岡,,2017,04,11,15,00,33.5,8,33.5,4,15,00,8,,,294,8,1986,08,07,118.0,8,2014,04,06,1976
40251,茨城県,美野里,,2017,04,11,15,00,32.0,8,32.0,4,15,00,8,,,292,8,1986,08,07,117,8,1999,04,26,1976
40281,茨城県,下妻,,2017,04,11,15,00,28.0,8,28.0,4,15,00,8,,,293,8,1986,08,07,99.5,8,2014,04,06,1976
40282,茨城県,常総,,2017,04,11,15,00,30.5,8,30.5,4,15,00,8,,,136.5,8,2016,08,25,41.5,8,2016,04,07,2015
40311,茨城県,鉾田,,2017,04,11,15,00,34.5,8,34.5,4,15,00,8,,,317.0,8,2013,10,18,131,8,1999,04,26,1978
40326,茨城県,坂東,,2017,04,11,15,00,30.0,8,30.0,4,15,00,8,,,268.0,8,2015,09,10,103.0,8,2014,04,06,1976
40336,茨城県,つくば(館野),47646,2017,04,11,15,00,36.0,8,36.0,4,15,00,8,,,241.0,8,2014,10,08,104,8,1999,04,26,1990
40341,茨城県,土浦,,2017,04,11,15,00,33.0,8,33.0,4,15,00,8,,,239,8,1986,08,07,98,8,1999,04,26,1976
40391,茨城県,江戸崎,,2017,04,11,15,00,30.0,8,30.0,4,15,00,8,,,287.5,8,2013,10,18,120,8,1999,04,26,1976
40406,茨城県,鹿嶋,,2017,04,11,15,00,40.0,8,40.0,4,15,00,8,,,362.5,8,2013,10,18,129,8,1999,04,26,1976
40426,茨城県,龍ケ崎,,2017,04,11,15,00,35.0,8,35.0,4,15,00,8,,,256,8,1982,09,13,112,8,2004,04,02,1976
41011,栃木県,那須高原,,2017,04,11,15,00,19.5,8,19.5,4,15,00,8,,,955,8,1998,08,29,164,8,1982,04,17,1976
41076,栃木県,五十里,,2017,04,11,15,00,24.0,8,24.0,4,15,00,8,,,617.5,8,2015,09,10,173,8,1999,04,26,1976
41091,栃木県,黒磯,,2017,04,11,15,00,16.0,8,16.0,4,15,00,8,,,536,8,1998,08,30,98,8,1998,04,15,1976
41116,栃木県,土呂部,,2017,04,11,15,00,21.0,8,21.0,4,15,00,8,,,561.0,8,2015,09,10,123,8,1982,04,17,1977
41141,栃木県,大田原,,2017,04,11,15,00,14.0,8,14.0,4,15,00,8,,,469,8,1998,08,30,105,8,1997,04,08,1976
41166,栃木県,奥日光(日光),47690,2017,04,11,15,00,24.0,8,24.0,4,15,00,8,,,895,8,2001,09,11,173,8,2000,04,22,1976
41171,栃木県,今市,,2017,04,11,15,00,27.0,8,27.0,4,15,00,8,,,639.0,8,2015,09,10,132,8,1982,04,17,1978
41181,栃木県,塩谷,,2017,04,11,15,00,24.5,8,24.5,4,15,00,8,,,505,8,1998,08,30,106,8,1982,04,17,1978
41211,栃木県,足尾,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,483,8,2007,09,07,112,8,1982,04,17,1976
41241,栃木県,高根沢,,2017,04,11,15,00,25.5,8,25.5,4,15,00,8,,,332,8,1986,08,07,102.0,8,2014,04,06,1976
41247,栃木県,那須烏山,,2017,04,11,15,00,25.5,8,25.5,4,15,00,8,,,237.0,8,2011,09,22,116.5,8,2014,04,06,2009
41271,栃木県,鹿沼,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,514.0,8,2015,09,10,108,8,1982,04,17,1976
41277,栃木県,宇都宮,47615,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,311.5,8,2015,09,10,112,8,1997,04,08,1976
41311,栃木県,葛生,,2017,04,11,15,00,29.0,8,29.0,4,15,00,8,,,279,8,1998,08,30,102,8,1999,04,26,1976
41331,栃木県,真岡,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,311,8,1986,08,07,115,8,1997,04,08,1976
41356,栃木県,足利,,2017,04,11,15,00,27.0,8,27.0,4,15,00,8,,,315,8,1998,08,30,81,8,1999,04,26,1976
41361,栃木県,佐野,,2017,04,11,15,00,26.0,8,26.0,4,15,00,8,,,227,8,1991,08,22,90,8,1997,04,08,1976
41371,栃木県,栃木,,2017,04,11,15,00,32.0,8,32.0,4,15,00,8,,,419.0,8,2015,09,11,99,8,1997,04,08,1976
41376,栃木県,小山,,2017,04,11,15,00,28.0,8,28.0,4,15,00,8,,,326.0,8,2015,09,10,113.0,8,2008,04,10,1976
42046,群馬県,藤原,,2017,04,11,15,00,20.0,8,20.0,4,15,00,8,,,376.0,4,2011,07,30,77,8,1982,04,10,1977
42091,群馬県,みなかみ,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,428,8,1998,08,30,73.0,8,2016,04,30,1976
42106,群馬県,片品,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,242.0,8,2011,07,31,61,4,1982,04,17,1977
42121,群馬県,草津,,2017,04,11,15,00,30.5,8,30.5,4,15,00,8,,,370,8,1982,08,02,82,8,1998,04,16,1976
42146,群馬県,沼田,,2017,04,11,15,00,19.5,8,19.5,4,15,00,8,,,201,8,1982,09,13,53,8,1989,04,11,1976
42186,群馬県,中之条,,2017,04,11,15,00,23.0,8,23.0,4,15,00,8,,,417,8,1981,08,24,80,8,2000,04,23,1976
42221,群馬県,田代,,2017,04,11,15,00,43.0,8,43.0,4,15,00,8,,,345,8,2007,09,07,74,8,1997,04,07,1976
42241,群馬県,榛名山,,2017,04,11,15,00,36.0,8,36.0,4,15,00,8,,,585.5,8,2011,09,04,165,8,1986,04,23,1976
42251,群馬県,前橋,47624,2017,04,11,15,00,23.0,8,23.0,4,15,00,8,,,323.5,8,2011,09,03,65.5,8,2008,04,10,1976
42261,群馬県,黒保根,,2017,04,11,15,00,19.0,8,19.0,4,15,00,8,,,267,8,1991,08,22,102,8,1982,04,17,1978
42266,群馬県,桐生,,2017,04,11,15,00,20.5,8,20.5,4,15,00,8,,,264,8,2002,07,12,77.5,8,2008,04,10,1976
42286,群馬県,上里見,,2017,04,11,15,00,27.0,8,27.0,4,15,00,8,,,341,8,1981,08,24,72.0,8,2008,04,10,1976
42302,群馬県,伊勢崎,,2017,04,11,15,00,22.5,8,22.5,4,15,00,8,,,360.0,8,2011,09,03,72.5,8,2008,04,10,1998
42326,群馬県,西野牧,,2017,04,11,15,00,23.0,8,23.0,4,15,00,8,,,430,8,2007,09,07,124.0,8,2008,04,10,1976
42341,群馬県,藤岡,,2017,04,11,15,00,23.0,8,23.0,4,15,00,8,,,407.5,8,2011,09,03,95.5,8,2008,04,10,1976
42366,群馬県,館林,,2017,04,11,15,00,29.0,8,29.0,4,15,00,8,,,259.0,8,2011,07,22,84.0,8,2013,04,05,1976
42396,群馬県,神流,,2017,04,11,15,00,27.0,8,27.0,4,15,00,8,,,504,8,2007,09,08,163.5,8,2008,04,10,1977
43051,埼玉県,寄居,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,393,8,1982,08,03,143.0,8,2008,04,10,1976
43056,埼玉県,熊谷,47626,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,373,8,1982,09,13,102,8,1999,04,26,1976
43091,埼玉県,上吉田,,2017,04,11,15,00,22.0,8,22.0,4,15,00,8,,,373,8,2001,09,11,146.0,8,2008,04,10,1977
43121,埼玉県,鴻巣,,2017,04,11,15,00,27.0,8,27.0,4,15,00,8,,,311,8,1998,08,30,123.5,8,2008,04,10,1976
43126,埼玉県,久喜,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,263.0,8,2008,08,31,114.5,8,2008,04,10,1976
43151,埼玉県,三峰,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,577,8,2001,09,11,185.5,8,2008,04,10,1976
43156,埼玉県,秩父,47641,2017,04,11,15,00,31.0,8,31.0,4,15,00,8,,,465,8,1999,08,15,200.0,8,2008,04,10,1976
43157,埼玉県,浦山,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,741,8,2001,09,11,236.5,8,2008,04,10,1977
43162,埼玉県,ときがわ,,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,434,8,2001,09,11,182.0,8,2008,04,10,2000
43171,埼玉県,鳩山,,2017,04,11,15,00,26.5,8,26.5,4,15,00,8,,,345,8,1982,09,13,135.5,8,2008,04,10,1977
43231,埼玉県,飯能,,2017,04,11,15,00,27.5,8,27.5,4,15,00,8,,,388,8,1999,08,15,141.0,8,2008,04,10,1976
43241,埼玉県,さいたま,,2017,04,11,15,00,26.5,8,26.5,4,15,00,8,,,312,8,1982,09,13,106.0,8,2008,04,10,1976
43256,埼玉県,越谷,,2017,04,11,15,00,29.0,8,29.0,4,15,00,8,,,325.0,8,2015,09,10,104,8,1999,04,26,1976
43266,埼玉県,所沢,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,335,8,1998,08,30,145.5,8,2008,04,10,1976
44046,東京都,小河内,,2017,04,11,15,00,33.0,8,33.0,4,15,00,8,,,694,8,2007,09,07,187.5,8,2008,04,10,1976
44051,東京都,小沢,,2017,04,11,15,00,32.0,8,32.0,4,15,00,8,,,591,8,2001,09,11,200.0,8,2008,04,10,1977
44056,東京都,青梅,,2017,04,11,15,00,28.0,8,28.0,4,15,00,8,,,363.5,8,2014,06,08,159.0,8,2008,04,10,1976
44071,東京都,練馬,,2017,04,11,15,00,30.5,8,30.5,4,15,00,8,,,264.0,8,2014,06,08,109.5,8,2013,04,05,2012
44112,東京都,八王子,,2017,04,11,15,00,31.0,8,31.0,4,15,00,8,,,401,8,1999,08,16,155.5,8,2008,04,10,1976
44116,東京都,府中,,2017,04,11,15,00,31.0,8,31.0,4,15,00,8,,,300,8,1991,09,21,135.0,8,2008,04,10,1976
44126,東京都,世田谷,,2017,04,11,15,00,32.0,8,32.0,4,15,00,8,,,313.0,8,2014,10,08,122.0,8,2008,04,10,1976
44132,東京都,東京,47662,2017,04,11,15,00,36.5,8,36.5,4,15,00,8,,,294,8,1993,08,29,113.5,8,2013,04,05,1976
44136,東京都,江戸川臨海,,2017,04,11,15,00,30.5,8,30.5,4,15,00,8,,,259,4,2004,10,11,100.0,8,2013,04,05,1976
44166,東京都,羽田,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,297,8,2003,08,17,108.5,8,2013,04,04,1976
44172,東京都,大島,47675,2017,04,11,15,00,78.0,8,78.0,4,15,00,8,,,824.0,8,2013,10,18,285.5,8,2013,04,04,1991
44173,東京都,大島北ノ山,,2017,04,11,15,00,65.5,8,65.5,4,15,00,8,,,412.5,8,2013,10,17,203.5,8,2013,04,05,2003
44191,東京都,利島,,2017,04,11,15,00,68.5,8,68.5,4,15,00,8,4,1,278.0,8,2015,07,04,63.5,8,2015,04,16,2014
44207,東京都,新島,,2017,04,11,15,00,70.0,8,70.0,4,15,00,8,,,334,8,2004,10,11,141.5,8,2008,04,10,2003
44216,東京都,神津島,,2017,04,11,15,00,75.5,8,75.5,4,15,00,8,,,382,8,2006,08,11,140.5,8,2008,04,10,2003
44226,東京都,三宅島,47677,2017,04,11,15,00,122.5,8,122.5,4,15,00,8,,,460,8,2007,10,29,266,8,1977,04,01,1976
44228,東京都,三宅坪田,,2017,04,11,15,00,50.5,8,50.5,4,15,00,8,,,428,8,2007,10,29,200.0,8,2010,04,23,2000
44262,東京都,八重見ヶ原,,2017,04,11,15,00,50.0,8,50.0,4,15,00,8,,,380,8,2006,07,22,145.0,8,2015,04,09,2003
44263,東京都,八丈島,47678,2017,04,11,15,00,61.5,8,61.5,4,15,00,8,,,410,8,2006,07,22,179.0,8,2015,04,09,2003
44281,東京都,青ヶ島,,2017,04,11,15,00,80.0,8,80.0,4,15,00,8,,,319.5,8,2016,06,22,110.5,8,2015,04,10,2014
44301,東京都,父島,47971,2017,04,11,15,00,0.0,8,0.0,4,,,,,,449,8,1997,11,08,203,8,1997,04,24,1986
44316,東京都,母島,,2017,04,11,15,00,1.5,8,2.0,4,04,20,8,,,298.5,8,2015,08,11,128.5,8,2016,04,15,2007
45061,千葉県,我孫子,,2017,04,11,15,00,35.5,8,35.5,4,15,00,8,,,252.0,8,2013,10,18,76.0,8,2014,04,06,2010
45081,千葉県,香取,,2017,04,11,15,00,39.5,8,39.5,4,15,00,8,,,351.5,8,2013,10,18,116.5,8,2008,04,10,1999
45086,千葉県,東庄,,2017,04,11,15,00,51.5,8,51.5,4,15,00,8,,,306,8,1995,09,17,109,8,1999,04,26,1976
45106,千葉県,船橋,,2017,04,11,15,00,40.5,8,40.5,4,15,00,8,,,285.0,8,2013,10,18,103.5,8,2008,04,10,1999
45116,千葉県,佐倉,,2017,04,11,15,00,39.5,8,39.5,4,15,00,8,,,301.5,8,2013,10,18,105.5,8,2008,04,10,1976
45121,千葉県,成田,,2017,04,11,15,00,35.5,8,35.5,4,15,00,8,,,327.0,8,2013,10,18,107.5,8,2008,04,10,1976
45147,千葉県,銚子,47648,2017,04,11,15,00,43.0,8,43.0,4,15,00,8,,,322,8,1995,09,17,126.5,8,2008,04,20,1976
45181,千葉県,横芝光,,2017,04,11,15,00,55.0,8,55.0,4,15,00,8,,,268.0,8,2013,10,18,130,8,1999,04,26,1976
45212,千葉県,千葉,47682,2017,04,11,15,00,35.0,8,35.0,4,15,00,8,,,309.0,8,2013,10,18,106,8,1999,04,26,1976
45261,千葉県,茂原,,2017,04,11,15,00,37.0,8,37.0,4,15,00,8,,,381,8,1996,07,11,150,8,2006,04,14,1976
45282,千葉県,木更津,,2017,04,11,15,00,38.0,8,38.0,4,15,00,8,,,323.5,8,2013,10,18,97.5,8,2008,04,10,2006
45291,千葉県,牛久,,2017,04,11,15,00,37.5,8,37.5,4,15,00,8,,,393,8,1996,07,11,140,8,1999,04,26,1978
45326,千葉県,坂畑,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,387,8,1989,08,02,265,8,2006,04,14,1978
45331,千葉県,大多喜,,2017,04,11,15,00,63.0,8,63.0,4,15,00,8,,,386,8,1996,07,11,175,8,1977,04,01,1976
45346,千葉県,鋸南,,2017,04,11,15,00,47.5,8,47.5,4,15,00,8,,,447,8,1989,08,01,129.5,8,2013,04,05,1976
45361,千葉県,鴨川,,2017,04,11,15,00,52.0,8,58.0,4,03,30,8,,,371,8,2004,10,11,175,8,1977,04,02,1976
45371,千葉県,勝浦,47674,2017,04,11,15,00,54.0,8,54.0,4,15,00,8,,,361,8,2007,07,17,213,8,1977,04,01,1976
45401,千葉県,館山,47672,2017,04,11,15,00,63.0,8,63.0,4,15,00,8,,,355,8,1996,07,11,134,8,1977,04,02,1976
46001,神奈川県,相模湖,,2017,04,11,15,00,35.0,8,35.0,4,15,00,8,,,602,8,1998,08,30,198.0,8,2008,04,10,1976
46046,神奈川県,相模原中央,,2017,04,11,15,00,34.0,8,34.0,4,15,00,8,,,394,8,1991,09,21,165.0,8,2008,04,10,1976
46061,神奈川県,日吉,,2017,04,11,15,00,31.5,8,31.5,4,15,00,8,,,342.5,8,2014,10,08,149.0,8,2013,04,09,1976
46076,神奈川県,丹沢湖,,2017,04,11,15,00,48.0,8,48.0,4,15,00,8,,,735,8,1983,08,18,232,8,1998,04,16,1976
46091,神奈川県,海老名,,2017,04,11,15,00,31.0,8,31.0,4,15,00,8,,,372.0,8,2014,10,08,229.5,8,2013,04,09,1976
46106,神奈川県,横浜,47670,2017,04,11,15,00,28.5,8,28.5,4,15,00,8,,,352.0,8,2014,10,08,146,8,1989,04,11,1976
46136,神奈川県,平塚,,2017,04,11,15,00,33.0,8,33.0,4,15,00,8,,,353.5,8,2014,10,08,147,8,1997,04,08,1976
46141,神奈川県,辻堂,,2017,04,11,15,00,31.5,8,31.5,4,15,00,8,,,336,8,2003,08,17,158.0,8,2010,04,30,1992
46161,神奈川県,箱根,,2017,04,11,15,00,160.0,8,204.0,4,01,00,8,,,1092,8,1983,08,18,348,8,1998,04,16,1976
46166,神奈川県,小田原,,2017,04,11,15,00,54.0,8,54.0,4,15,00,8,,,453,8,1998,08,30,186,8,1997,04,08,1976
46211,神奈川県,三浦,,2017,04,11,15,00,29.5,8,29.5,4,15,00,8,,,324,8,2003,08,16,164,8,2004,04,02,1976
48031,長野県,野沢温泉,,2017,04,11,15,00,13.5,8,13.5,4,15,00,8,,,199,8,1982,09,13,62,8,1997,04,08,1976
