観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの4月の1位の値(mm),昨日までの4月の1位の値の品質情報,昨日までの4月の1位の値の年,昨日までの4月の1位の値の月,昨日までの4月の1位の値の日,統計開始年
21187,北海道 胆振地方,苫小牧,47424,2017,04,11,15,00,0.0,8,0.0,4,,,,,,147.0,8,2014,09,11,27,8,1990,04,23,1976
21226,北海道 胆振地方,大岸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,87,8,1985,09,01,36,8,1990,04,23,1977
21237,北海道 胆振地方,洞爺湖温泉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,62,8,1985,09,01,19,8,1990,04,23,1978
21251,北海道 胆振地方,カルルス,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,110.5,8,2014,09,10,59,8,2000,04,11,1985
21261,北海道 胆振地方,白老,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,160,8,1979,10,03,48,8,1983,04,29,1976
21276,北海道 胆振地方,鵡川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,91.0,8,2012,09,25,32.5,8,2009,04,22,1976
21297,北海道 胆振地方,伊達,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,47.5,8,2015,03,10,25.0,8,2013,04,07,2007
21312,北海道 胆振地方,登別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,338,8,1983,09,25,39,8,1988,04,19,1976
21323,北海道 胆振地方,室蘭,47423,2017,04,11,15,00,0.0,8,0.0,4,,,,,,67,8,1981,08,23,23,8,1983,04,29,1976
22036,北海道 日高地方,日高,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,115,8,2003,08,09,32.0,8,2010,04,13,1977
22072,北海道 日高地方,仁世宇,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,104,4,2003,08,09,31,8,1990,04,23,1985
22106,北海道 日高地方,旭,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,179,8,2003,08,09,34,8,1990,04,23,1985
22141,北海道 日高地方,日高門別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,130,8,1981,08,05,27,8,1985,04,24,1976
22156,北海道 日高地方,新和,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,130,8,2003,08,09,37.0,8,2009,04,22,1976
22206,北海道 日高地方,笹山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,86,8,1996,09,21,31,8,1990,04,23,1987
22241,北海道 日高地方,静内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,107,8,1978,08,14,30,8,1988,04,19,1976
22291,北海道 日高地方,三石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,72,8,1981,08,05,35,8,2000,04,22,1977
22306,北海道 日高地方,中杵臼,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,118,8,1981,08,05,52,8,1979,04,09,1978
22327,北海道 日高地方,浦河,47426,2017,04,11,15,00,0.0,8,0.0,4,,,,,,83.0,8,2013,09,16,25.0,8,2010,04,29,1976
22356,北海道 日高地方,目黒,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,152,8,1985,09,07,57,8,1990,04,23,1978
22366,北海道 日高地方,幌満,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,92.5,8,2011,10,07,31.0,8,2009,04,22,1978
22391,北海道 日高地方,えりも岬,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,81,8,1985,09,07,40,8,2006,04,20,1978
23031,北海道 渡島地方,長万部,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,150,8,1985,09,01,39,8,1998,04,13,1976
23086,北海道 渡島地方,八雲,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,118.0,8,2013,08,09,49.0,8,2015,04,03,1976
23166,北海道 渡島地方,森,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,114,8,2007,07,28,50.5,8,2015,04,03,2002
23191,北海道 渡島地方,大沼,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,122,8,2007,07,28,31,4,1977,04,28,1976
23206,北海道 渡島地方,川汲,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,187,8,1998,09,16,34.5,8,2013,04,07,1976
23226,北海道 渡島地方,北斗,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,161,8,1991,10,15,35.0,8,2009,04,26,1976
23232,北海道 渡島地方,函館,47430,2017,04,11,15,00,0.0,8,0.0,4,,,,,,85,8,1983,09,04,24.0,8,2015,04,03,1976
23281,北海道 渡島地方,高松,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,95.5,8,2008,07,23,23.5,8,2015,04,03,2003
23291,北海道 渡島地方,戸井泊,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,121.5,8,2012,10,02,26.0,8,2015,04,03,2003
23321,北海道 渡島地方,知内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,73.5,8,2014,08,11,45.5,8,2015,04,03,2004
23326,北海道 渡島地方,木古内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,81.5,8,2008,07,23,37.5,8,2015,04,03,1976
23356,北海道 渡島地方,千軒,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,146,8,1994,09,22,44.0,8,2015,04,03,1978
23376,北海道 渡島地方,松前,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,110.0,8,2013,08,09,25,8,1986,04,27,1977
24141,北海道 渡島地方,熊石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,103.0,8,2013,08,09,43,8,1998,04,13,1976
24041,北海道 檜山地方,せたな,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,101,8,1985,09,01,39.5,8,2015,04,03,1976
24051,北海道 檜山地方,今金,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,89,8,1985,09,01,40.0,8,2015,04,03,1976
24101,北海道 檜山地方,奥尻,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,75.0,8,2016,07,02,47,8,2002,04,16,2000
24156,北海道 檜山地方,米岡,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,84.0,8,2010,08,11,35.5,8,2015,04,03,2003
24166,北海道 檜山地方,潮見,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,101,8,1982,08,22,38.0,8,2015,04,03,1976
24201,北海道 檜山地方,鶉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,111.0,8,2013,08,18,48.5,8,2015,04,03,1977
24217,北海道 檜山地方,江差,47428,2017,04,11,15,00,0.0,8,0.0,4,,,,,,105,8,1995,08,20,46.0,8,2015,04,03,1976
24236,北海道 檜山地方,石崎,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,137,8,1996,08,23,26.0,8,2010,04,13,1977
31001,青森県,大間,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,123,8,1998,08,03,50.0,8,2015,04,03,1976
31036,青森県,湯野川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,112.5,8,2016,07,31,31.5,8,2013,04,07,2005
31111,青森県,むつ,47576,2017,04,11,15,00,0.0,8,0.0,4,,,,,,82.0,8,2016,08,17,30,8,1998,04,13,1976
31121,青森県,小田野沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,103,8,1982,09,13,30,8,1980,04,28,1976
31136,青森県,今別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,88.5,8,2010,09,01,28,8,2005,04,07,1976
31156,青森県,脇野沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,106,8,2005,09,18,29.5,8,2015,04,03,1976
31186,青森県,市浦,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,114.0,8,2010,09,01,28,8,1998,04,13,1976
31201,青森県,蟹田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,76.5,8,2012,09,10,35,8,1998,04,13,1976
31296,青森県,五所川原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,65,8,1998,08,06,22,8,2003,04,30,1976
31312,青森県,青森,47575,2017,04,11,15,00,0.0,8,0.0,4,,,,,,117,8,2000,07,25,24,8,1998,04,14,1976
31321,青森県,大和山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,107.0,8,2016,08,17,23,8,1981,04,20,1976
31332,青森県,野辺地,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,115.5,8,2016,08,17,19.0,8,2009,04,26,2008
31336,青森県,六ケ所,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,100.0,8,2016,08,17,20,8,2005,04,07,1982
31366,青森県,鰺ケ沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,81,8,2006,08,29,30,8,1998,04,13,1976
31386,青森県,青森大谷,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,82.0,8,2012,07,16,25,8,2003,04,30,2003
31411,青森県,七戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,108,8,2007,11,12,31,8,1990,04,15,1977
31436,青森県,深浦,47574,2017,04,11,15,00,0.0,8,0.0,4,,,,,,82,8,2002,08,07,32,8,1998,04,13,1976
31451,青森県,岳,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,96,8,1977,08,05,39.5,8,2015,04,03,1976
31461,青森県,弘前,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,117,8,1977,08,05,18,8,1998,04,14,1976
31466,青森県,黒石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,117,8,1977,08,05,24,8,1998,04,14,1976
31482,青森県,酸ケ湯,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,94.5,8,2016,08,30,25,8,1998,04,14,1976
31506,青森県,三沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,88,8,1990,11,05,25.0,8,2016,04,29,1976
31551,青森県,大鰐,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,93.5,8,2013,09,16,21.5,8,2011,04,08,2010
31562,青森県,温川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,80.5,8,2016,08,17,32,8,2003,04,30,1983
31586,青森県,十和田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,137,8,1990,10,26,19,8,1990,04,15,1976
31602,青森県,八戸,47581,2017,04,11,15,00,0.0,8,0.0,4,,,,,,72,8,2001,09,11,30.0,8,2009,04,26,1976
31646,青森県,碇ケ関,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,109.5,8,2012,08,06,30,8,2003,04,30,1976
31662,青森県,休屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,69.5,8,2016,08,17,33.5,8,2015,04,03,1982
31671,青森県,戸来,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,114,8,1999,10,28,23.5,8,2011,04,29,1978
31721,青森県,三戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,126,8,1999,10,28,23,8,1990,04,15,1976
32056,秋田県,八森,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,118,8,2002,08,04,40,8,1998,04,14,1976
32071,秋田県,藤里,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,127,8,1979,07,28,51,8,1980,04,06,1978
32091,秋田県,陣場,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,102,8,1978,08,15,49.0,8,2015,04,03,1976
32096,秋田県,藤原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,87,8,2005,09,02,36,8,2005,04,07,1983
32111,秋田県,能代,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,86,8,1977,08,05,36,8,1998,04,14,1976
32126,秋田県,鷹巣,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,117,8,2002,08,04,28,8,1980,04,06,1976
32136,秋田県,大館,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,126.0,8,2013,08,09,40,8,1980,04,06,1976
32146,秋田県,鹿角,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,229.0,8,2013,08,09,31,8,2005,04,07,1976
32181,秋田県,脇神,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,85,8,2006,08,18,28.0,8,2015,04,03,2003
32206,秋田県,湯瀬,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,119.5,8,2013,08,09,26,8,1984,04,05,1976
32266,秋田県,八幡平,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,83.5,8,2014,08,01,26,8,1991,04,18,1978
32276,秋田県,男鹿真山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,116.0,8,2013,09,16,32,8,1998,04,14,1985
32286,秋田県,男鹿,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,101.0,8,2011,07,28,35,8,1991,04,18,1976
32287,秋田県,大潟,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,106,8,1982,08,30,31,8,1991,04,18,1977
32296,秋田県,五城目,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,86.5,8,2011,07,28,22,8,1991,04,18,1976
32311,秋田県,阿仁合,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,108,8,1978,08,08,32.5,8,2015,04,03,1976
32312,秋田県,比立内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,105,8,1979,07,08,41.5,8,2015,04,03,1976
32376,秋田県,桧木内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,134.5,8,2013,08,09,47.5,8,2015,04,03,1978
32402,秋田県,秋田,47582,2017,04,11,15,00,0.0,8,0.0,4,,,,,,81,8,1985,09,11,23,8,1995,04,23,1976
32407,秋田県,岩見三内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,90,8,1987,08,17,29,8,1991,04,18,1976
32408,秋田県,仁別,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,106,8,1987,08,16,36,8,2003,04,19,1985
32426,秋田県,鎧畑,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,150.0,8,2013,08,09,42,8,1991,04,18,1977
32431,秋田県,田沢湖高原,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,58.5,8,2015,10,02,40.5,8,2015,04,03,2014
32451,秋田県,雄和,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,75.5,8,2011,08,24,29,8,2007,04,14,2003
32466,秋田県,角館,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,112.5,8,2010,07,30,27,8,1991,04,18,1976
32476,秋田県,田沢湖,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,89.5,8,2013,08,09,39,8,1991,04,18,1976
32496,秋田県,大正寺,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,94.0,8,2010,08,14,26,8,1977,04,28,1976
32551,秋田県,大曲,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,143,8,1997,09,02,21,8,2002,04,30,1976
32571,秋田県,本荘,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,135,8,1997,09,03,24.0,8,2010,04,11,1976
32581,秋田県,東由利,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,88,8,1995,08,26,22,8,1992,04,30,1976
32596,秋田県,横手,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,113,8,2002,08,02,26,8,1982,04,16,1976
32616,秋田県,にかほ,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,97,8,1983,07,26,21,8,1983,04,16,1976
32626,秋田県,矢島,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,83.5,8,2011,06,24,26.5,8,2015,04,03,1976
32681,秋田県,笹子,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,87,8,1995,08,26,30,8,1991,04,18,1983
32691,秋田県,湯沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,77,8,1987,08,17,24,8,1982,04,16,1976
32701,秋田県,東成瀬,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,76,8,2006,08,22,21,8,1982,04,16,1976
32771,秋田県,湯の岱,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,75,8,2004,07,17,42,4,1977,04,28,1976
33006,岩手県,種市,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,137,8,2007,11,11,35.5,8,2009,04,26,1976
33026,岩手県,軽米,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,86.0,8,2016,08,30,29,8,1984,04,20,1976
33071,岩手県,二戸,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,96,8,1999,10,28,26,8,1982,04,16,1976
33086,岩手県,大野,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,98,8,1982,05,21,27,8,1984,04,20,1976
33136,岩手県,山形,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,135,8,1999,10,28,20.0,8,2009,04,26,1977
33146,岩手県,久慈,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,145,8,1986,09,17,50,8,1981,04,20,1976
33166,岩手県,荒屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,92.0,8,2013,09,16,27,8,1977,04,28,1976
33176,岩手県,奥中山,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,70.5,8,2013,09,16,24,8,1990,04,15,1977
33186,岩手県,葛巻,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,63,8,2000,08,08,27,8,1990,04,14,1976
33201,岩手県,下戸鎖,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,170,8,1999,10,28,29.0,8,2009,04,26,1978
33206,岩手県,普代,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,153,8,2006,12,27,64,8,1981,04,20,1976
33226,岩手県,岩手松尾,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,116.0,8,2013,09,16,27.0,8,2012,04,03,1976
33231,岩手県,一方井,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,45.0,8,2016,08,26,14.0,8,2016,04,07,2014
33296,岩手県,好摩,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,83,8,2001,07,04,28,8,1991,04,18,1976
33326,岩手県,岩泉,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,138.0,8,2016,08,30,39,8,1981,04,20,1976
33336,岩手県,小本,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,141,8,1989,10,13,60,8,1983,04,02,1977
33351,岩手県,葛根田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,80,8,1994,08,31,49,8,1991,04,18,1977
33361,岩手県,滝沢,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,82.0,8,2010,08,12,28.0,8,2015,04,03,2005
33371,岩手県,薮川,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,75,8,1988,08,31,28,8,1991,04,18,1976
33421,岩手県,雫石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,158.0,8,2013,08,09,35,8,1991,04,18,1976
33431,岩手県,盛岡,47584,2017,04,11,15,00,0.0,8,0.0,4,,,,,,83,8,2005,08,15,24,8,2000,04,11,1976
33441,岩手県,区界,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,96.5,8,2015,07,22,27.5,8,2012,04,03,1993
33461,岩手県,刈屋,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,109.0,8,2016,08,30,18.5,4,2012,04,03,2011
33472,岩手県,宮古,47585,2017,04,11,15,00,0.0,8,0.0,4,,,,,,126,8,2000,07,08,62,8,1983,04,02,1976
33501,岩手県,紫波,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,170.0,8,2013,08,09,30.0,8,2011,04,23,1976
33526,岩手県,川井,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,109.0,8,2016,08,30,26,8,1982,04,16,1977
33561,岩手県,沢内,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,84.0,8,2011,06,24,30,8,1991,04,18,1976
33566,岩手県,豊沢,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,109,8,1994,09,30,44,8,2000,04,10,1976
33576,岩手県,花巻,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,66.0,8,2014,09,10,23.5,8,2015,04,20,1976
33581,岩手県,大迫,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,124.0,8,2013,08,09,23,8,2004,04,25,1976
33596,岩手県,附馬牛,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,98.5,8,2013,08,09,28.0,8,2012,04,03,2005
33611,岩手県,大槌,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,126.5,8,2016,08,30,41,8,2006,04,20,2000
33616,岩手県,山田,,2017,04,11,15,00,0.0,4,0.0,4,,,,,,145,8,1990,12,01,64,8,1982,04,16,1976
33631,岩手県,湯田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,93,8,2007,09,07,27,8,1982,04,16,1976
33671,岩手県,遠野,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,94,8,1999,07,14,47,8,1995,04,28,1976
33686,岩手県,新町,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,80.5,8,2013,07,26,38.0,8,2012,04,03,2011
33711,岩手県,金ヶ崎,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,74.0,8,2012,10,01,21.5,8,2016,04,07,2006
33716,岩手県,北上,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,126,8,1982,08,31,42,8,1990,04,23,1976
33726,岩手県,米里,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,84,8,1990,11,04,33,8,1999,04,26,1976
33751,岩手県,釜石,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,132,8,2002,07,11,77,8,1983,04,02,1976
33776,岩手県,若柳,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,71,8,2002,07,11,35,8,1990,04,23,1976
33781,岩手県,江刺,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,93,8,2001,08,01,27,8,1990,04,23,1976
33801,岩手県,住田,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,129.0,8,2013,07,26,44,8,1983,04,02,1977
33831,岩手県,祭畤,,2017,04,11,15,00,5.0,8,5.0,4,15,00,8,,,151.5,8,2012,10,01,52,8,1981,04,20,1976
33841,岩手県,衣川,,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,79.0,8,2013,07,27,35,8,1989,04,16,1976
33856,岩手県,大東,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,98.0,8,2013,07,26,30.5,8,2012,04,03,2005
33871,岩手県,陸前高田,,2017,04,11,15,00,0.0,8,0.0,4,,,,,,111.0,8,2013,07,26,33.0,8,2012,04,03,2011
33877,岩手県,大船渡,47512,2017,04,11,15,00,0.0,8,0.0,4,,,,,,96,8,2004,06,22,59,8,1990,04,23,1976
33911,岩手県,一関,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,79.5,8,2013,07,26,38,8,1989,04,16,1976
33921,岩手県,千厩,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,101.0,8,2013,07,26,29,8,1984,04,20,1976
34012,宮城県,駒ノ湯,,2017,04,11,15,00,6.0,8,6.0,4,15,00,8,,,130.0,8,2012,10,01,53,8,1981,04,20,1976
34026,宮城県,気仙沼,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,107.5,8,2013,07,26,49,8,2000,04,22,1976
34056,宮城県,鴬沢,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,119.0,8,2015,09,11,34.5,8,2016,04,07,2001
34096,宮城県,川渡,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,109,8,1989,08,27,41,8,1990,04,23,1976
34111,宮城県,築館,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,124.0,8,2013,07,26,69,8,1990,04,23,1976
34171,宮城県,米山,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,81.0,8,2011,07,27,33,8,1989,04,09,1976
34186,宮城県,志津川,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,109,8,1988,08,30,54,8,1984,04,20,1976
34206,宮城県,加美,,2017,04,11,15,00,5.0,8,5.0,4,15,00,8,,,110.0,8,2009,10,08,28.5,8,2016,04,07,2005
34216,宮城県,古川,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,104.5,8,2015,09,11,43,8,2000,04,22,1976
34231,宮城県,桃生,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,52.0,8,2013,07,26,26.0,8,2016,04,07,2011
34241,宮城県,雄勝,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,136.5,8,2011,09,21,60,8,1984,04,20,1976
34262,宮城県,泉ケ岳,,2017,04,11,15,00,8.0,8,8.0,4,15,00,8,,,128.5,8,2015,09,10,34.5,8,2016,04,07,2005
34266,宮城県,大衡,,2017,04,11,15,00,4.0,8,4.0,4,15,00,8,,,155.0,8,2015,09,11,42,8,1989,04,09,1976
34276,宮城県,鹿島台,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,98,8,1999,10,28,32,8,1982,04,16,1976
34286,宮城県,東松島,,2017,04,11,15,00,3.5,8,3.5,4,15,00,8,,,86.5,8,2013,08,27,25.5,8,2014,04,04,2011
34292,宮城県,石巻,47592,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,157.0,8,2014,09,11,41,8,1982,04,16,1976
34296,宮城県,女川,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,166.5,8,2011,09,21,31.5,8,2014,04,04,2011
34311,宮城県,新川,,2017,04,11,15,00,6.5,8,6.5,4,15,00,8,,,112,8,1982,09,12,38,8,1983,04,01,1976
34331,宮城県,塩釜,,2017,04,11,15,00,5.5,8,5.5,4,15,00,8,,,126,8,1990,09,20,34,8,1977,04,28,1976
34361,宮城県,江ノ島,,2017,04,11,15,00,2.5,8,2.5,4,15,00,8,,,102,8,1993,11,14,52,8,1982,04,16,1978
34392,宮城県,仙台,47590,2017,04,11,15,00,7.5,8,7.5,4,15,00,8,,,130,8,1990,09,20,36,8,1977,04,28,1976
34431,宮城県,岩沼,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,120.0,8,2014,10,14,28.5,8,2016,04,07,2011
34436,宮城県,名取,,2017,04,11,15,00,8.0,8,8.0,4,15,00,8,,,132.5,8,2011,09,21,28.5,8,2016,04,07,2003
34461,宮城県,白石,,2017,04,11,15,00,11.0,8,11.0,4,15,00,8,,,103,8,1982,09,12,63,8,1999,04,25,1976
34462,宮城県,蔵王,,2017,04,11,15,00,7.0,8,7.0,4,15,00,8,,,78,8,2007,09,06,25.0,8,2016,04,07,2005
34471,宮城県,亘理,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,120.5,8,2013,09,15,36,8,1983,04,01,1976
34506,宮城県,丸森,,2017,04,11,15,00,9.5,8,9.5,4,15,00,8,,,106,8,1986,08,05,48,8,1999,04,25,1977
34526,宮城県,筆甫,,2017,04,11,15,00,8.5,8,8.5,4,15,00,8,,,151,8,2007,09,05,73,8,1999,04,25,1978
35002,山形県,飛島,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,116,8,2005,08,13,25,8,1992,04,30,1978
35052,山形県,酒田,47587,2017,04,11,15,00,1.5,8,1.5,4,15,00,8,,,89,8,2007,08,22,24,8,1977,04,28,1976
35061,山形県,上草津,,2017,04,11,15,00,1.0,8,1.0,4,15,00,8,,,103,8,1987,08,17,46,8,2002,04,30,1976
35071,山形県,差首鍋,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,101,8,1983,07,26,38,8,1977,04,28,1976
35086,山形県,浜中,,2017,04,11,15,00,2.0,8,2.0,4,15,00,8,,,141.5,8,2008,08,15,22,8,2005,04,10,2003
35116,山形県,金山,,2017,04,11,15,00,0.5,8,0.5,4,15,00,8,,,92.5,8,2013,07,08,24,8,1981,04,20,1976
35141,山形県,鶴岡,,2017,04,11,15,00,3.0,8,3.0,4,15,00,8,,,120,8,1987,07,31,23,8,1991,04,18,1976
